Solubility_log(mol/L),SMILES,MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule
-2.9682045412,C=C(C)C(=O)OCc1ccccc1,176.215,2,0,2.3059000000000003,1
-2.968,O=C(O)c1ccc(Br)c([N+](=O)[O-])c1,246.016,3,1,2.0555000000000003,1
-2.968,O=C(O)c1ccc(Br)c([N+](=O)[O-])c1,246.016,3,1,2.0555000000000003,1
-2.9677471262,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],362.0860000000001,0,0,4.348200000000004,1
-2.9677,O=C(O)c1ccc(Br)c([N+](=O)[O-])c1,246.016,3,1,2.0555000000000003,1
-2.9676237394,S=[Zn],97.457,1,0,0.6457,1
-2.967,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,331.29699999999997,5,3,0.014100000000000557,1
-2.9663,CCCN(CCC)c1c([N+](=O)[O-])cc(C)cc1[N+](=O)[O-],281.312,5,0,3.437820000000002,1
-2.9659771733,C1=C\CC/C=C\CC/1,108.18399999999998,0,0,2.6728000000000014,1
-2.9648,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,303.36400000000003,4,1,4.238320000000003,1
-2.9644,CCC(CC)(C(=O)O)C(CC)(CC)C(=O)O,230.30399999999995,2,2,2.7684000000000006,1
-2.9612739311,C=Cc1ccccc1.Cc1ccccc1.c1ccccc1,274.40700000000004,0,0,6.011220000000005,0
-2.9611061362,O=S(=O)(O)c1ccc2nc(-c3ccccc3)[nH]c2c1,274.30100000000004,3,2,2.4766000000000004,1
-2.96,CCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,349.42400000000004,7,5,0.2630999999999993,1
-2.96,CCCCI,184.01999999999998,0,0,2.2215,1
-2.96,CCCCI,184.01999999999998,0,0,2.2215,1
-2.96,CCCCI,184.01999999999998,0,0,2.2215,1
-2.96,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,310.3350000000001,7,2,0.8768,1
-2.96,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,310.3350000000001,7,2,0.8768,1
-2.96,COc1c(Cl)cc(Cl)c(OC)c1O,223.05499999999998,3,1,2.716200000000001,1
-2.96,COc1ccc2cc(C(C)C(=O)OCC(=O)N(CCO)CCO)ccc2c1,375.4210000000001,6,2,1.3082999999999998,1
-2.96,Cc1c(Nc2ccc(Br)cc2F)c(C(=O)NOCCO)cn(C)c1=O,414.23100000000017,6,3,1.99262,1
-2.96,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,255.48399999999998,2,1,3.1102000000000007,1
-2.96,Nc1c(S(=O)(=O)O)ccc2ccccc12,223.25300000000001,3,2,1.6687,1
-2.96,O=C(O)/C(S)=C/c1ccccc1,180.228,2,2,2.0419,1
-2.96,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,255.48399999999998,2,1,3.1102000000000007,1
-2.96,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,255.48399999999998,2,1,3.1102000000000007,1
-2.96,O=c1[nH]c2nc[nH]c(=O)c2[nH]1,152.113,3,3,-1.0605,1
-2.96,O=c1cnc2nc[nH]c(=O)c2[nH]1,164.124,4,2,-0.9936000000000003,1
-2.96,OC(=S)COc1cc(Cl)c(Cl)cc1Cl,271.552,2,1,3.9110000000000014,1
-2.9596,COC(=O)COc1ccc(Cl)cc1Cl,235.066,3,0,2.5452000000000004,1
-2.9594,CCOC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCC1,282.36100000000005,4,0,2.2545200000000003,1
-2.9587,CCCCI,184.01999999999998,0,0,2.2215,1
-2.9581950472000003,CCCCC(CC)COP(=S)([S-])OCC(C)C.CCCCC(CC)COP(=S)([S-])OCC(C)C.[Zn+2],660.2820000000002,8,0,9.324300000000001,0
-2.9565,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,310.3350000000001,7,2,0.8768,1
-2.9562873167,CC(C)(c1ccc(OS(=O)(=O)c2cccc(NNC3=C4C(=O)C=C(S(=O)(=O)O)C=C4C=CC3=N)c2)cc1)c1ccc(OS(=O)(=O)c2cccc(NNC3=C4C(=O)C=C(S(=O)(=O)O)C=C4C=CC3=N)c2)cc1.[Na+].[Na+],1085.0970000000002,18,8,-0.3621599999999947,0
-2.9549,Cc1c(Cc2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,388.4710000000001,6,0,2.8730400000000014,1
-2.9526471698,C=C(C)C(=O)OCCOc1ccccc1,206.241,3,0,2.1847000000000003,1
-2.9512,O=Cc1ccc(O)c([N+](=O)[O-])c1,167.11999999999998,4,1,1.1128999999999998,1
-2.951,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.32300000000004,7,2,1.2575999999999998,1
-2.9501,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,276.317,4,2,1.3875,1
-2.95,CCCC(=O)OCOC(=O)c1cn(CC)c2nc(C)ccc2c1=O,332.35600000000005,7,0,2.1824199999999996,1
-2.95,CCCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,312.43500000000006,3,0,2.4800000000000004,1
-2.95,CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,383.5170000000001,7,2,0.08690000000000164,1
-2.95,CN(C)CCOC(c1ccccc1)c1ccccc1,255.36100000000002,2,0,3.3542000000000023,1
-2.95,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,414.52700000000016,6,0,3.368500000000002,1
-2.95,N#CC(C#N)=NNc1cccc(O)c1,186.174,5,2,1.2072599999999998,1
-2.95,CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,383.5170000000001,7,2,0.08690000000000164,1
-2.95,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,414.52700000000016,6,0,3.368500000000002,1
-2.95,S=c1[nH]cnc2[nH]cnc12,152.182,3,2,1.0154899999999998,1
-2.9490262679000003,O=P([O-])([O-])O.[Ca+2],136.05599999999998,3,1,-2.5734,1
-2.9466040673,COc1ccc([N+](=O)[O-])cc1OC(C)=O,211.17299999999997,5,0,1.5286999999999997,1
-2.946,CN(C)CCOC(c1ccccc1)c1ccccc1,255.36100000000002,2,0,3.3542000000000023,1
-2.9437,CC(C)COC(=O)c1ccc(N)cc1,193.24599999999998,3,1,2.0816,1
-2.9437,N#CC(c1ccccc1)c1ccccc1,193.249,1,0,3.342080000000002,1
-2.943,COC1=CC2OC3C=CC(O)=CC3C(=O)C2C(O)=C1,262.26099999999997,5,2,1.5528,1
-2.943,COC1=CC2OC3C=CC(O)=CC3C(=O)C2C(O)=C1,262.26099999999997,5,2,1.5528,1
-2.9418,CCCCCCCCCC(C)O,172.312,1,1,3.5079000000000025,1
-2.94,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,396.4460000000001,7,2,0.5923000000000007,1
-2.94,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,396.4460000000001,7,2,0.5923000000000007,1
-2.94,CCCCCCCCCC(C)O,172.312,1,1,3.5079000000000025,1
-2.94,CNc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,392.4840000000001,5,3,4.544800000000002,1
-2.94,O=C(O)COc1cc(Cl)c(Cl)c(Cl)c1,255.48399999999998,2,1,3.1102000000000007,1
-2.94,O=C1C=Cc2ccccc2C1=NO,173.171,3,1,1.4607999999999999,1
-2.9395,CCN(/N=C/c1ccc([N+](=O)[O-])o1)C(N)=O,226.19199999999992,5,1,0.9223000000000001,1
-2.9384,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,260.334,4,2,2.0227,1
-2.938,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,396.4460000000001,7,2,0.5923000000000007,1
-2.9374,CCNc1nc(Cl)nc(NCC(=O)OCC)n1,259.69699999999995,7,2,0.9317999999999999,1
-2.9374,O=Nc1c(O)ccc2ccccc12,173.17099999999996,3,1,2.9433000000000016,1
-2.9373448418,N#Cc1cccc([N+](=O)[O-])c1C#N,173.13099999999997,4,0,1.3381599999999998,1
-2.9368865529000003,O=S(=O)([O-])c1ccc(N=Nc2c([O-])ccc3cc(S(=O)(=O)[O-])ccc23)cc1.[Al+3],432.3710000000001,9,0,1.7562000000000002,1
-2.9342,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,279.34,3,2,2.6670000000000007,1
-2.9338,CNC(=O)Oc1cccc2c1OC(C)(C)O2,223.22799999999995,4,1,1.9121,1
-2.9328521233,CCCC(=O)OCCC(C)C,158.24099999999999,2,0,2.375800000000001,1
-2.9320403695999997,CC(C)(C)OOC(C)(C)C,146.23,2,0,2.531600000000001,1
-2.932,O=C1NC(=O)C2C=CC=CC12,149.14899999999997,2,1,0.0011999999999998678,1
-2.932,O=C1NC(=O)C2C=CC=CC12,149.14899999999997,2,1,0.0011999999999998678,1
-2.9303113789,CCCCCCCC(C)=O,142.242,1,0,2.935900000000002,1
-2.93,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1N=C(N)C(=O)O,379.3660000000002,10,8,-4.537699999999994,0
-2.93,CCc1nc2ncnc(N)c2nc1CC,203.24899999999997,5,1,1.1268,1
-2.93,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,279.34,3,2,2.6670000000000007,1
-2.93,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,279.34,3,2,2.6670000000000007,1
-2.93,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,444.44000000000017,9,6,-0.21439999999999837,0
-2.93,COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,258.229,5,2,2.3659999999999997,1
-2.93,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,279.34,3,2,2.6670000000000007,1
-2.93,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,279.34,3,2,2.6670000000000007,1
-2.93,O=C(O)C1=CCC(C(=O)O)CC1,170.16399999999996,2,2,0.8821000000000001,1
-2.93,COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,258.229,5,2,2.3659999999999997,1
-2.93,COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,258.229,5,2,2.3659999999999997,1
-2.9298988951,CC1(C)Nc2cccc3cccc(c23)N1,198.269,2,2,3.4133000000000013,1
-2.9287991689,[C-]#[O+],28.009999999999998,0,0,-0.03751,1
-2.9284,COCCCNc1nc(NC(C)C)nc(SC)n1,271.39,7,2,1.8621999999999999,1
-2.928,COCCCNc1nc(NC(C)C)nc(SC)n1,271.39,7,2,1.8621999999999999,1
-2.928,COCCCNc1nc(NC(C)C)nc(SC)n1,271.39,7,2,1.8621999999999999,1
-2.9274884417,COc1ccc(O)c(C(C)(C)C)c1,180.24699999999999,2,1,2.6983000000000006,1
-2.926,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,444.44000000000017,9,6,-0.21439999999999837,0
-2.9252846689,CCCC(C(CC)CO)C(CC)CO.CCCC(O)C(CC)CO.CCCCC(CC)CC(CC)CO.CCCCC(CC)CO,665.1380000000001,6,6,9.412100000000004,0
-2.925,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,250.30100000000002,3,0,3.0025400000000015,1
-2.925,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,250.30100000000002,3,0,3.0025400000000015,1
-2.9226200497000003,O=C(c1ccccc1)c1ccc(O)c(O)c1,214.22,3,2,2.328800000000001,1
-2.9210000000000003,c1ccc(NNc2ccccc2)cc1,184.24200000000002,2,2,3.1256000000000013,1
-2.9209,C=CCc1ccc(OC)cc1,148.20499999999998,1,0,2.4237,1
-2.9206,CCCc1ncnc2c(O)cccc12,188.23000000000002,3,1,2.2879000000000005,1
-2.92,c1ccc(NNc2ccccc2)cc1,184.24200000000002,2,2,3.1256000000000013,1
-2.92,c1ccc(NNc2ccccc2)cc1,184.24200000000002,2,2,3.1256000000000013,1
-2.92,C=CCc1ccc(OC)cc1,148.20499999999998,1,0,2.4237,1
-2.92,C=CCc1ccc(OC)cc1,148.20499999999998,1,0,2.4237,1
-2.92,C=CCc1ccc(OC)cc1,148.20499999999998,1,0,2.4237,1
-2.92,C=CCc1ccc(OC)cc1,148.20499999999998,1,0,2.4237,1
-2.92,CCCCCCCCC(C(=O)O)C(=O)O,216.277,2,2,2.5223999999999998,1
-2.92,CCOC(=O)n1c(-c2cscn2)nc2ccccc21,273.317,6,0,3.1644000000000014,1
-2.92,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,320.324,6,2,0.6633000000000002,1
-2.92,CON(C(=O)c1cc(C)oc1C)C1CCCCC1,251.3259999999999,3,0,3.2327400000000024,1
-2.92,Cc1ccc(C)c(C(=O)O)c1,150.17700000000002,1,1,2.00164,1
-2.92,Cc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1,234.23000000000002,3,1,1.03242,1
-2.92,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,250.30100000000002,3,0,3.0025400000000015,1
-2.92,O=[N+]([O-])c1ccc(Cl)cc1,157.55599999999998,2,0,2.2481999999999998,1
-2.92,c1ccc(NNc2ccccc2)cc1,184.24200000000002,2,2,3.1256000000000013,1
-2.92,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,198.13799999999998,5,2,0.19000000000000006,1
-2.92,NC(=O)c1ccccc1C(N)=O,164.16399999999996,2,2,-0.11559999999999981,1
-2.92,NC(=O)c1ccccc1C(N)=O,164.16399999999996,2,2,-0.11559999999999981,1
-2.92,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,295.72900000000004,5,2,-0.0608999999999999,1
-2.92,CCCCOC(=O)c1ccc(N)cc1,193.24599999999998,3,1,2.2257,1
-2.92,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,250.30100000000002,3,0,3.0025400000000015,1
-2.92,O=[N+]([O-])c1ccc(Cl)cc1,157.55599999999998,2,0,2.2481999999999998,1
-2.92,Oc1cccc2c(O)cccc12,160.172,2,2,2.2509999999999994,1
-2.92,Oc1cccc2c(O)cccc12,160.172,2,2,2.2509999999999994,1
-2.92,OCC1OC(n2c(-c3ccco3)nc3ccccc32)C(O)C1O,316.31300000000005,7,3,0.9077999999999997,1
-2.92,Oc1cccc2c(O)cccc12,160.172,2,2,2.2509999999999994,1
-2.92,c1ccc(NNc2ccccc2)cc1,184.24200000000002,2,2,3.1256000000000013,1
-2.9196,C/C=C\C(=O)O[C@@H]1C[C@H]2O[C@@H]3C=C(C)C(=O)C[C@]3(C)[C@]1(C)[C@@]21CO1,332.39600000000013,5,0,2.3461000000000007,1
-2.9191416399000003,O=C(O)Cc1ccc(Cl)cc1Cl,205.04,1,1,2.6205000000000007,1
-2.9180054187,CCCCCCCC(OC)OC,174.284,2,0,2.9658000000000015,1
-2.9170001587,Cc1ccc(C(N)=O)c(O)c1,151.16500000000002,2,2,0.79952,1
-2.9101,O=C(O)CCCc1c[nH]c2ccccc12,203.241,1,2,2.5752000000000006,1
-2.91,CC1(C)OC(=O)c2cc(C#N)ccc21,187.198,3,0,1.96378,1
-2.91,CCCCCCCC(=O)NNC(=O)c1ccncc1,263.341,3,2,2.2031,1
-2.91,CCCCCCCCSC1C(O)C(O)OC(CO)C1O,308.44000000000005,6,4,0.8799999999999999,1
-2.91,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,236.27099999999993,3,1,1.2012999999999998,1
-2.91,Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1,269.351,5,2,1.83452,1
-2.91,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,267.31,5,2,1.67444,1
-2.91,NC(CSCCCCCSCC(N)C(=O)O)C(=O)O,310.44100000000003,6,4,0.4469000000000003,1
-2.91,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])s1,410.37100000000015,11,2,-0.19729999999999914,0
-2.91,Nc1ccc(S(=O)(=O)O)c2ccccc12,223.25300000000001,3,2,1.6687,1
-2.91,O=C(O)CN1C(=O)N(c2ccccc2)C(=O)C1Cc1ccccc1,324.33600000000007,3,1,2.1511000000000005,1
-2.91,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1CO,268.18499999999995,7,1,-0.26430000000000003,1
-2.91,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,267.31,5,2,1.67444,1
-2.91,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,267.31,5,2,1.67444,1
-2.9089794399,Nc1nc(N)nc(N)n1.O=P(O)(O)OP(=O)(O)O,304.096,9,7,-2.1934,0
-2.9086,CCOC(=O)CCc1ccccc1,178.23100000000002,2,0,2.1822999999999997,1
-2.9085159963,COC(=O)C1C(C)=CCCC1(C)C,182.26299999999998,2,0,2.541900000000001,1
-2.908,CCCCCC1C(=O)CCC1CC(=O)OC,226.31599999999995,3,0,2.725100000000001,1
-2.9076,CCCCCC1C(=O)CCC1CC(=O)OC,226.31599999999995,3,0,2.725100000000001,1
-2.9059550684,OC[C@@H]1CO[C@@](Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,330.17100000000005,6,1,1.8455999999999995,1
-2.9027228224,C1CC(N2CCOCC2)CCN1,170.256,3,1,0.07059999999999983,1
-2.9008,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,318.32800000000003,4,2,3.560100000000002,1
-2.9004,C=CCCCN=C=S,127.21199999999999,2,0,2.0554,1
-2.9,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,327.3800000000001,5,2,1.3014,1
-2.9,CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,357.3850000000001,5,1,2.0664,1
-2.9,CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,357.3850000000001,5,1,2.0664,1
-2.9,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,357.3850000000001,5,1,2.0664,1
-2.9,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,320.377,7,2,-0.01369999999999938,1
-2.9,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,394.4710000000001,5,0,2.1097,1
-2.9,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,318.32800000000003,4,2,3.560100000000002,1
-2.9,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,318.32800000000003,4,2,3.560100000000002,1
-2.9,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,318.32800000000003,4,2,3.560100000000002,1
-2.9,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,318.32800000000003,4,2,3.560100000000002,1
-2.8999,C=CCOP(=O)(OCC=C)c1ccccc1,238.22299999999998,3,0,2.9102000000000015,1
-2.8997,CC1OC(C)OC(C)OC(C)O1,176.212,4,0,1.4504,1
-2.8980709963,CCCCCCCCCCCCCC[N+](C)(C)C.CCCCCCCCCCCCCC[N+](C)(C)C.O=C([O-])C(=O)[O-],601.0140000000006,4,0,7.273600000000007,0
-2.898,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,327.3800000000001,5,2,1.3014,1
-2.8971,CCCCCN(N=Cc1ccc([N+](=O)[O-])o1)C(N)=O,268.273,5,1,2.0926,1
-2.8951,CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C,320.4380000000001,6,0,3.1879000000000017,1
-2.895,CON(C)C(=O)Nc1ccc(Br)cc1,259.10299999999995,2,1,2.4742000000000006,1
-2.895,CON(C)C(=O)Nc1ccc(Br)cc1,259.10299999999995,2,1,2.4742000000000006,1
-2.8927,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,312.41300000000007,2,0,2.5349000000000004,1
-2.8925,O=C(OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1,390.38800000000003,8,4,0.2222999999999994,1
-2.8923562141000003,CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,468.28200000000004,3,0,4.993400000000002,1
-2.8919,C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,345.399,6,0,3.2344000000000017,1
-2.89,CC(C)CCBr,151.047,0,0,2.4274000000000004,1
-2.89,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,326.44,4,2,1.5545,1
-2.89,CC(=O)NC(CSc1ccc(Cl)c(Cl)c1)C(=O)O,308.18600000000004,3,2,2.6748000000000003,1
-2.89,CC(C)CCBr,151.047,0,0,2.4274000000000004,1
-2.89,CC(C)CCBr,151.047,0,0,2.4274000000000004,1
-2.89,CCCC(CCC)(C(=O)NO)c1ccccc1,235.32700000000003,2,2,3.030000000000001,1
-2.89,CN(C)C(=O)Nc1ccc(Cl)cc1,198.653,1,1,2.4335000000000004,1
-2.89,CN(C)C(=O)Nc1ccc(Cl)cc1,198.653,1,1,2.4335000000000004,1
-2.89,CSC(CCC(SC)C(=O)O)C(=O)O,238.32999999999998,4,2,1.399,1
-2.89,Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccc(CN2CCOCC2)cc1,374.3970000000002,8,0,1.78892,1
-2.89,CN(C)C(=O)Nc1ccc(Cl)cc1,198.653,1,1,2.4335000000000004,1
-2.89,CN(C)C(=O)Nc1ccc(Cl)cc1,198.653,1,1,2.4335000000000004,1
-2.89,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,312.41300000000007,2,0,2.5349000000000004,1
-2.89,CCCCOC(=O)c1ccc(O)cc1,194.23,3,1,2.349100000000001,1
-2.89,O=C(c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-])N1CCOCC1,322.27700000000016,7,0,0.7954,1
-2.89,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,213.105,6,0,1.4111999999999998,1
-2.89,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,213.105,6,0,1.4111999999999998,1
-2.8896,CNc1nc(Cl)nc(NC(C)C)n1,201.66100000000003,5,2,1.3869999999999998,1
-2.8887982833,FC(F)=C(F)C(F)(F)F,150.021,0,0,2.6263,1
-2.8871,CC1=C(C(=O)O)CCC1(C)C,154.20899999999997,1,1,2.2075000000000005,1
-2.8868,CC(=O)N[C@@H](CSc1ccc(Cl)c(Cl)c1)C(=O)O,308.18600000000004,3,2,2.6748000000000003,1
-2.886,CC(C)CCBr,151.047,0,0,2.4274000000000004,1
-2.886,II,253.808,0,0,1.7714,1
-2.8857,COc1c(C(=O)O)oc2ccccc12,192.17,3,1,2.1395999999999997,1
-2.8846346488,CC(=O)c1cccc2ccccc12,170.21099999999998,1,0,3.0424000000000015,1
-2.8846,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,213.105,6,0,1.4111999999999998,1
-2.8845018574,O=C([O-])[O-].[Mg+2],84.313,3,0,-2.8278,1
-2.8833112394,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1,239.252,4,3,1.3743,1
-2.8821848863999997,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,434.57000000000033,8,0,3.299800000000002,1
-2.8803,COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1,254.307,4,0,1.4743199999999999,1
-2.88,C=CCc1ccccc1OCC(O)CNC(C)C,249.35399999999996,3,2,2.1528,1
-2.88,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,341.4330000000001,5,2,0.5567000000000012,1
-2.88,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,341.4330000000001,5,2,0.5567000000000012,1
-2.88,CCOC(=O)Cc1sc(NS(=O)(=O)c2ccc(N)cc2)nc1C,355.4410000000001,7,2,1.94012,1
-2.88,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,478.8850000000002,9,6,0.4390000000000007,0
-2.88,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,478.8850000000002,9,6,0.4390000000000007,0
-2.88,CNc1ccccc1C(=O)O,151.165,2,2,1.4264999999999999,1
-2.88,CNc1ccccc1C(=O)O,151.165,2,2,1.4264999999999999,1
-2.88,Cc1cc(Cl)ccc1N=CN(C)C,196.68099999999998,1,0,2.8698200000000016,1
-2.88,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,478.8850000000002,9,6,0.2824000000000005,0
-2.88,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,478.8850000000002,9,6,0.2824000000000005,0
-2.88,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,478.8850000000002,9,6,0.4390000000000007,0
-2.8799222949,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,228.291,2,2,3.423700000000002,1
-2.8795,Nc1ccc2ccccc2c1,143.189,1,1,2.4220000000000006,1
-2.8786010762,Fc1ccc(C(c2ccc(F)cc2)[NH+]2CC[NH2+]CC2)cc1,290.35699999999997,0,2,0.5160999999999999,1
-2.8784,CNc1ccccc1C(=O)O,151.165,2,2,1.4264999999999999,1
-2.878,Nc1cnn(-c2ccccc2)c(=O)c1Cl,221.647,4,1,1.4681,1
-2.878,Nc1cnn(-c2ccccc2)c(=O)c1Cl,221.647,4,1,1.4681,1
-2.8774727951999997,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,278.291,1,0,3.3260000000000014,1
-2.8773,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,250.29399999999998,4,0,2.817000000000001,1
-2.8772524161,CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,233.676,3,1,1.5725,1
-2.8756,CCCCC1(CCCC)C(=O)NC(=O)NC1=O,240.303,3,2,1.7191999999999998,1
-2.8747,COc1cc(C=O)cc(Cl)c1O,186.59399999999997,3,1,1.8667000000000002,1
-2.8745,CC1=NNC(=O)N(/N=C/c2cccnc2)C1,217.232,4,1,0.8166,1
-2.8742257801999997,C=CCOc1nc(OCC=C)nc(OCC=C)n1,249.26999999999998,6,0,1.5659999999999998,1
-2.8741,Nc1ccc(S(=O)(=O)Nc2ncc(C(=O)O)s2)cc1,299.333,6,3,1.2243000000000002,1
-2.8739999999999997,O=C1CCCCCCCCCCCCCCN1,239.40299999999993,1,1,4.187500000000003,1
-2.873,COC(=O)c1ccc(O)c(Cl)c1,186.594,3,1,1.8321999999999998,1
